Country,Cowcode,Year,Independent Country?,Group Name,Group Proportion,Group Estimate,Outlier,Anchor
Haiti,41,1966,1,romancatholic,,88.53886,0,0
Haiti,41,1966,1,other,,5.575981,0,0
Haiti,41,1967,1,other,,5.800232,0,0
Haiti,41,1967,1,protestant,,6.163418,0,0
Haiti,41,1967,1,romancatholic,,88.03635,0,0
Haiti,41,1968,1,romancatholic,,87.51491,0,0
Haiti,41,1968,1,protestant,,6.453932,0,0
Haiti,41,1968,1,other,,6.031158,0,0
Haiti,41,1969,1,romancatholic,,86.97411,0,0
Haiti,41,1969,1,protestant,,6.757155,0,0
Haiti,41,1969,1,other,,6.268738,0,0
Haiti,41,1970,1,romancatholic,,86.41351,0,0
Haiti,41,1970,1,other,,6.512939,0,0
Haiti,41,1970,1,protestant,,7.073546,0,0
Haiti,41,1971,1,romancatholic,,85.83272,0,0
Haiti,41,1971,1,other,,6.76371,0,0
Haiti,41,1971,1,protestant,,7.403575,0,0
Haiti,41,1972,1,romancatholic,,85.23135,0,0
Haiti,41,1972,1,protestant,,7.747719,0,0
Haiti,41,1972,1,other,,7.020935,0,0
Haiti,41,1973,1,protestant,,8.106459,0,0
Haiti,41,1973,1,other,,7.284515,0,0
Haiti,41,1973,1,romancatholic,,84.60902,0,0
Haiti,41,1974,1,other,,7.554306,0,0
Haiti,41,1974,1,protestant,,8.480283,0,0
Haiti,41,1974,1,romancatholic,,83.96541,0,0
Haiti,41,1975,1,romancatholic,,83.30019,0,0
Haiti,41,1975,1,protestant,,8.869682,0,0
Haiti,41,1975,1,other,,7.830124,0,0
Haiti,41,1976,1,romancatholic,,82.61309,0,0
Haiti,41,1976,1,protestant,,9.275147,0,0
Haiti,41,1976,1,other,,8.111763,0,0
Haiti,41,1977,1,romancatholic,,81.90387,0,0
Haiti,41,1977,1,other,,8.398949,0,0
Haiti,41,1977,1,protestant,,9.697179,0,0
Haiti,41,1978,1,protestant,10,10.13627,0,0
Haiti,41,1978,1,romancatholic,80,81.1723,0,0
Haiti,41,1978,1,other,,8.691429,0,0
Haiti,41,1979,1,romancatholic,,80.41824,0,0
Haiti,41,1979,1,other,,8.988861,0,0
Haiti,41,1979,1,protestant,,10.5929,0,0
Haiti,41,1980,1,protestant,,11.06758,0,0
Haiti,41,1980,1,other,,9.290878,0,0
Haiti,41,1980,1,romancatholic,,79.64154,0,0
Haiti,41,1981,1,other,,9.597092,0,0
Haiti,41,1981,1,protestant,10,11.56077,0,0
Haiti,41,1981,1,romancatholic,77.5,78.84214,0,0
Haiti,41,1982,1,romancatholic,80,78.02002,0,0
Haiti,41,1982,1,protestant,16,12.07296,0,0
Haiti,41,1982,1,other,,9.907021,0,0
Haiti,41,1982,1,protestant,15.8,12.07296,0,0
Haiti,41,1982,1,romancatholic,80.3,78.02002,0,0
Haiti,41,1982,1,other,,9.907021,0,0
Haiti,41,1983,1,other,,10.22019,0,0
Haiti,41,1983,1,romancatholic,77.5,77.1752,0,0
Haiti,41,1983,1,protestant,10,12.60461,0,0
Haiti,41,1984,1,romancatholic,,76.30777,0,0
Haiti,41,1984,1,other,,10.53606,0,0
Haiti,41,1984,1,protestant,,13.15617,0,0
Haiti,41,1985,1,protestant,,13.72807,0,0
Haiti,41,1985,1,romancatholic,,75.41788,0,0
Haiti,41,1985,1,other,,10.85406,0,0
Haiti,41,1986,1,protestant,,14.32073,0,0
Haiti,41,1986,1,romancatholic,,74.50572,0,0
Haiti,41,1986,1,other,,11.17355,0,0
Haiti,41,1987,1,protestant,,14.93454,0,0
Haiti,41,1987,1,romancatholic,,73.57158,0,0
Haiti,41,1987,1,other,,11.49388,0,0
Haiti,41,1988,1,other,,11.81432,0,0
Haiti,41,1988,1,protestant,,15.56989,0,0
Haiti,41,1988,1,romancatholic,,72.61579,0,0
Haiti,41,1989,1,protestant,,16.22711,0,0
Haiti,41,1989,1,romancatholic,,71.63876,0,0
Haiti,41,1989,1,other,,12.13412,0,0
Haiti,41,1990,1,other,,12.45251,0,0
Haiti,41,1990,1,protestant,,16.90652,0,0
Haiti,41,1990,1,romancatholic,,70.64097,0,0
Haiti,41,1991,1,other,,12.76865,0,0
Haiti,41,1991,1,romancatholic,,69.62296,0,0
Haiti,41,1991,1,protestant,,17.60839,0,0
Haiti,41,1992,1,protestant,,18.33297,0,0
Haiti,41,1992,1,romancatholic,,68.58535,0,0
Haiti,41,1992,1,other,,13.08168,0,0
Haiti,41,1993,1,protestant,,19.08046,0,0
Haiti,41,1993,1,romancatholic,,67.52882,0,0
Haiti,41,1993,1,other,,13.39072,0,0
Haiti,41,1994,1,romancatholic,,66.45414,0,0
Haiti,41,1994,1,protestant,,19.85102,0,0
Haiti,41,1994,1,other,,13.69484,0,0
Haiti,41,1995,1,romancatholic,,65.36214,0,0
Haiti,41,1995,1,protestant,16,20.64477,0,0
Haiti,41,1995,1,protestant,24.1,20.64477,0,0
Haiti,41,1995,1,other,,13.9931,0,0
Haiti,41,1995,1,romancatholic,68.5,65.36214,0,0
Haiti,41,1995,1,other,,13.9931,0,0
Haiti,41,1996,1,protestant,,21.46175,0,0
Haiti,41,1996,1,romancatholic,,64.25371,0,0
Haiti,41,1996,1,other,,14.28455,0,0
Haiti,41,1997,1,protestant,,22.30198,0,0
Haiti,41,1997,1,other,,14.56821,0,0
Haiti,41,1997,1,romancatholic,,63.12981,0,0
Haiti,41,1998,1,other,,14.84312,0,0
Haiti,41,1998,1,romancatholic,,61.99149,0,0
Haiti,41,1998,1,protestant,,23.16539,0,0
Haiti,41,1999,1,protestant,,24.05189,0,0
Haiti,41,1999,1,romancatholic,,60.83982,0,0
Haiti,41,1999,1,other,,15.10829,0,0
Haiti,41,2000,1,romancatholic,,59.67596,0,0
Haiti,41,2000,1,other,,15.36275,0,0
Haiti,41,2000,1,protestant,,24.9613,0,0
Haiti,41,2001,1,romancatholic,,58.50109,0,0
Haiti,41,2001,1,other,,15.60555,0,0
Haiti,41,2001,1,protestant,,25.89336,0,0
Haiti,41,2002,1,romancatholic,,57.31648,0,0
Haiti,41,2002,1,protestant,,26.84777,0,0
Haiti,41,2002,1,other,,15.83575,0,0
Haiti,41,2003,1,protestant,28.5,27.82416,0,0
Haiti,41,2003,1,romancatholic,54.7,56.12342,0,0
Haiti,41,2003,1,romancatholic,54.7,56.12342,0,0
Haiti,41,2003,1,other,,16.05242,0,0
Haiti,41,2003,1,protestant,28.5,27.82416,0,0
Haiti,41,2003,1,other,,16.05242,0,0
Haiti,41,2004,1,protestant,,28.82206,0,0
Haiti,41,2004,1,romancatholic,,54.92324,0,0
Haiti,41,2004,1,other,,16.2547,0,0
Haiti,41,2005,1,romancatholic,,53.7173,0,0
Haiti,41,2005,1,protestant,,29.84096,0,0
Haiti,41,2005,1,other,,16.44174,0,0
Haiti,41,2006,1,romancatholic,,52.50699,0,0
Haiti,41,2006,1,other,,16.61276,0,0
Haiti,41,2006,1,protestant,,30.88025,0,0
Haiti,41,2007,1,other,,16.76701,0,0
Haiti,41,2007,1,protestant,,31.93925,0,0
Haiti,41,2007,1,romancatholic,,51.29374,0,0
Haiti,41,2008,1,romancatholic,,50.07895,0,0
Haiti,41,2008,1,protestant,,33.01723,0,0
Haiti,41,2008,1,other,,16.90382,0,0
Haiti,41,2009,1,protestant,,34.11335,0,0
Haiti,41,2009,1,romancatholic,,48.86407,0,0
Haiti,41,2009,1,other,,17.02258,0,0
Haiti,41,2010,1,other,,17.12274,0,0
Haiti,41,2010,1,protestant,,35.22673,0,0
Haiti,41,2010,1,romancatholic,,47.65054,0,0
Haiti,41,2011,1,other,,17.20384,0,0
Haiti,41,2011,1,romancatholic,,46.43977,0,0
Haiti,41,2011,1,protestant,,36.35639,0,0
Haiti,41,2012,1,romancatholic,,45.23318,0,0
Haiti,41,2012,1,protestant,,37.5013,0,0
Haiti,41,2012,1,other,,17.26552,0,0
Haiti,41,2013,1,other,,17.30746,0,0
Haiti,41,2013,1,protestant,,38.66037,0,0
Haiti,41,2013,1,romancatholic,,44.03217,0,0
Dominican Republic,42,1945,1,protestant,,0.9171155,0,0
Dominican Republic,42,1945,1,romancatholic,,99.07291,0,0
Dominican Republic,42,1945,1,other,,0.0099637,0,0
Dominican Republic,42,1946,1,other,,0.0104398,0,0
Dominican Republic,42,1946,1,romancatholic,,99.03213,0,0
Dominican Republic,42,1946,1,protestant,,0.9574394,0,0
Dominican Republic,42,1947,1,protestant,,0.9995248,0,0
Dominican Republic,42,1947,1,other,,0.0109159,0,0
Dominican Republic,42,1947,1,romancatholic,,98.98956,0,0
Dominican Republic,42,1948,1,other,,0.0113921,0,0
Dominican Republic,42,1948,1,romancatholic,,98.94516,0,0
Dominican Republic,42,1948,1,protestant,,1.043449,0,0
Dominican Republic,42,1949,1,other,,0.0118684,0,0
Dominican Republic,42,1949,1,romancatholic,,98.89884,0,0
Dominican Republic,42,1949,1,protestant,,1.089291,0,0
Dominican Republic,42,1950,1,protestant,1.6,1.137135,0,0
Dominican Republic,42,1950,1,other,,0.0123447,0,0
Dominican Republic,42,1950,1,romancatholic,98.2,98.85052,0,0
Dominican Republic,42,1951,1,romancatholic,,98.80011,0,0
Dominican Republic,42,1951,1,protestant,,1.187067,0,0
Dominican Republic,42,1951,1,other,,0.0128212,0,0
Dominican Republic,42,1952,1,romancatholic,,98.74752,0,0
Dominican Republic,42,1952,1,other,,0.0132979,0,0
Dominican Republic,42,1952,1,protestant,,1.239179,0,0
Dominican Republic,42,1953,1,other,,0.0137747,0,0
Dominican Republic,42,1953,1,protestant,,1.293564,0,0
Dominican Republic,42,1953,1,romancatholic,,98.69266,0,0
Dominican Republic,42,1954,1,protestant,,1.350324,0,0
Dominican Republic,42,1954,1,other,,0.0142518,0,0
Dominican Republic,42,1954,1,romancatholic,,98.63542,0,0
Dominican Republic,42,1955,1,protestant,,1.40956,0,0
Dominican Republic,42,1955,1,romancatholic,,98.57571,0,0
Dominican Republic,42,1955,1,other,,0.0147292,0,0
Dominican Republic,42,1956,1,protestant,,1.471381,0,0
Dominican Republic,42,1956,1,romancatholic,,98.51341,0,0
Dominican Republic,42,1956,1,other,,0.0152069,0,0
Dominican Republic,42,1957,1,protestant,,1.5359,0,0
Dominican Republic,42,1957,1,other,,0.0156849,0,0
Dominican Republic,42,1957,1,romancatholic,,98.44841,0,0
Dominican Republic,42,1958,1,protestant,,1.603235,0,0
Dominican Republic,42,1958,1,romancatholic,,98.3806,0,0
Dominican Republic,42,1958,1,other,,0.0161634,0,0
Dominican Republic,42,1959,1,protestant,,1.673508,0,0
Dominican Republic,42,1959,1,romancatholic,,98.30984,0,0
Dominican Republic,42,1959,1,other,,0.0166423,0,0
Dominican Republic,42,1960,1,other,,0.0171218,0,0
Dominican Republic,42,1960,1,protestant,,1.746852,0,0
Dominican Republic,42,1960,1,romancatholic,,98.23603,0,0
Dominican Republic,42,1961,1,protestant,,1.823397,0,0
Dominican Republic,42,1961,1,romancatholic,,98.159,0,0
Dominican Republic,42,1961,1,other,,0.0176019,0,0
Dominican Republic,42,1962,1,protestant,,1.903288,0,0
Dominican Republic,42,1962,1,romancatholic,,98.07863,0,0
Dominican Republic,42,1962,1,other,,0.0180828,0,0
Dominican Republic,42,1963,1,other,,0.0185644,0,0
Dominican Republic,42,1963,1,romancatholic,,97.99476,0,0
Dominican Republic,42,1963,1,protestant,,1.98667,0,0
Dominican Republic,42,1964,1,protestant,,2.0737,0,0
Dominican Republic,42,1964,1,romancatholic,,97.90725,0,0
Dominican Republic,42,1964,1,other,,0.0190469,0,0
Dominican Republic,42,1965,1,romancatholic,,97.81593,0,0
Dominican Republic,42,1965,1,other,,0.0195304,0,0
Dominican Republic,42,1965,1,protestant,,2.164539,0,0
Dominican Republic,42,1966,1,other,,0.020015,0,0
Dominican Republic,42,1966,1,romancatholic,,97.72063,0,0
Dominican Republic,42,1966,1,protestant,,2.259357,0,0
Dominican Republic,42,1967,1,protestant,,2.358331,0,0
Dominican Republic,42,1967,1,other,,0.0205008,0,0
Dominican Republic,42,1967,1,romancatholic,,97.62117,0,0
Dominican Republic,42,1968,1,protestant,,2.461648,0,0
Dominican Republic,42,1968,1,other,,0.020988,0,0
Dominican Republic,42,1968,1,romancatholic,,97.51736,0,0
Dominican Republic,42,1969,1,other,,0.0214767,0,0
Dominican Republic,42,1969,1,protestant,,2.569504,0,0
Dominican Republic,42,1969,1,romancatholic,,97.40902,0,0
Dominican Republic,42,1970,1,other,,0.0774536,0,0
Dominican Republic,42,1970,1,romancatholic,,97.24193,0,0
Dominican Republic,42,1970,1,protestant,,2.680615,0,0
Dominican Republic,42,1971,1,romancatholic,92,97.06438,0,0
Dominican Republic,42,1971,1,protestant,,2.796392,0,0
Dominican Republic,42,1971,1,other,,0.1392212,0,0
Dominican Republic,42,1972,1,romancatholic,,96.87577,0,0
Dominican Republic,42,1972,1,other,,0.2072067,0,0
Dominican Republic,42,1972,1,protestant,,2.917021,0,0
Dominican Republic,42,1973,1,protestant,,3.04269,0,0
Dominican Republic,42,1973,1,other,,0.2818604,0,0
Dominican Republic,42,1973,1,romancatholic,,96.67545,0,0
Dominican Republic,42,1974,1,protestant,,3.173595,0,0
Dominican Republic,42,1974,1,other,,0.3636322,0,0
Dominican Republic,42,1974,1,romancatholic,,96.46278,0,0
Dominican Republic,42,1975,1,romancatholic,,96.23701,0,0
Dominican Republic,42,1975,1,other,,0.4530487,0,0
Dominican Republic,42,1975,1,protestant,,3.309941,0,0
Dominican Republic,42,1976,1,romancatholic,94,95.99744,0,0
Dominican Republic,42,1976,1,protestant,,3.451936,0,0
Dominican Republic,42,1976,1,other,,0.5506287,0,0
Dominican Republic,42,1977,1,romancatholic,,95.74328,0,0
Dominican Republic,42,1977,1,protestant,,3.599795,0,0
Dominican Republic,42,1977,1,other,,0.656929,0,0
Dominican Republic,42,1978,1,romancatholic,95,95.47375,0,0
Dominican Republic,42,1978,1,protestant,2,3.753742,0,0
Dominican Republic,42,1978,1,other,,0.7725143,0,0
Dominican Republic,42,1979,1,protestant,,3.914004,0,0
Dominican Republic,42,1979,1,other,,0.8979874,0,0
Dominican Republic,42,1979,1,romancatholic,95,95.18801,0,0
Dominican Republic,42,1980,1,other,,1.033981,0,0
Dominican Republic,42,1980,1,protestant,,4.080818,0,0
Dominican Republic,42,1980,1,romancatholic,,94.8852,0,0
Dominican Republic,42,1981,1,protestant,,4.254428,0,0
Dominican Republic,42,1981,1,other,,1.181152,0,0
Dominican Republic,42,1981,1,romancatholic,95,94.56442,0,0
Dominican Republic,42,1982,1,protestant,,4.435082,0,0
Dominican Republic,42,1982,1,other,,1.340164,0,0
Dominican Republic,42,1982,1,romancatholic,98,94.22475,0,0
Dominican Republic,42,1983,1,protestant,,4.623036,0,0
Dominican Republic,42,1983,1,other,,1.511734,0,0
Dominican Republic,42,1983,1,romancatholic,98,93.86523,0,0
Dominican Republic,42,1984,1,romancatholic,93.7,93.48488,0,0
Dominican Republic,42,1984,1,protestant,,4.818555,0,0
Dominican Republic,42,1984,1,protestant,,4.818555,0,0
Dominican Republic,42,1984,1,romancatholic,98,93.48488,0,0
Dominican Republic,42,1984,1,other,,1.696564,0,0
Dominican Republic,42,1984,1,other,,1.696564,0,0
Dominican Republic,42,1985,1,other,,1.895416,0,0
Dominican Republic,42,1985,1,romancatholic,,93.08268,0,0
Dominican Republic,42,1985,1,protestant,,5.021907,0,0
Dominican Republic,42,1986,1,other,,2.109032,0,0
Dominican Republic,42,1986,1,romancatholic,,92.6576,0,0
Dominican Republic,42,1986,1,protestant,,5.233368,0,0
Dominican Republic,42,1987,1,protestant,,5.453223,0,0
Dominican Republic,42,1987,1,other,,2.338188,0,0
Dominican Republic,42,1987,1,romancatholic,91.9,92.20859,0,0
Dominican Republic,42,1988,1,other,,2.583664,0,0
Dominican Republic,42,1988,1,romancatholic,93,91.73457,0,0
Dominican Republic,42,1988,1,protestant,,5.681761,0,0
Dominican Republic,42,1989,1,other,,2.846275,0,0
Dominican Republic,42,1989,1,protestant,,5.919275,0,0
Dominican Republic,42,1989,1,romancatholic,92.2,91.23445,0,0
Dominican Republic,42,1989,1,other,,2.846275,0,0
Dominican Republic,42,1989,1,protestant,,5.919275,0,0
Dominican Republic,42,1989,1,romancatholic,95,91.23445,0,0
Dominican Republic,42,1990,1,protestant,,6.16607,0,0
Dominican Republic,42,1990,1,other,,3.126793,0,0
Dominican Republic,42,1990,1,romancatholic,90.8,90.70714,0,0
Dominican Republic,42,1991,1,romancatholic,92,90.15153,0,0
Dominican Republic,42,1991,1,other,,3.426018,0,0
Dominican Republic,42,1991,1,protestant,,6.422453,0,0
Dominican Republic,42,1992,1,romancatholic,91.2,89.56651,0,0
Dominican Republic,42,1992,1,other,,3.744751,0,0
Dominican Republic,42,1992,1,protestant,,6.688735,0,0
Dominican Republic,42,1993,1,protestant,,6.965236,0,0
Dominican Republic,42,1993,1,other,,4.083748,0,0
Dominican Republic,42,1993,1,romancatholic,95,88.95102,0,0
Dominican Republic,42,1994,1,romancatholic,91.3,88.30395,0,0
Dominican Republic,42,1994,1,other,,4.443771,0,0
Dominican Republic,42,1994,1,protestant,,7.25228,0,0
Dominican Republic,42,1995,1,other,,4.825554,0,0
Dominican Republic,42,1995,1,romancatholic,81.8,87.62425,0,0
Dominican Republic,42,1995,1,protestant,6.4,7.55019,0,0
Dominican Republic,42,1996,1,romancatholic,,86.91092,0,0
Dominican Republic,42,1996,1,protestant,,7.859304,0,0
Dominican Republic,42,1996,1,other,,5.229774,0,0
Dominican Republic,42,1997,1,other,,5.657082,0,0
Dominican Republic,42,1997,1,protestant,11,8.179953,0,0
Dominican Republic,42,1997,1,romancatholic,68.1,86.16296,0,0
Dominican Republic,42,1998,1,romancatholic,,85.37945,0,0
Dominican Republic,42,1998,1,protestant,,8.512474,0,0
Dominican Republic,42,1998,1,other,,6.108078,0,0
Dominican Republic,42,1999,1,protestant,,8.85721,0,0
Dominican Republic,42,1999,1,romancatholic,,84.55952,0,0
Dominican Republic,42,1999,1,other,,6.583267,0,0
Dominican Republic,42,2000,1,protestant,,9.214499,0,0
Dominican Republic,42,2000,1,other,,7.083107,0,0
Dominican Republic,42,2000,1,romancatholic,,83.70239,0,0
Dominican Republic,42,2001,1,protestant,6.44,9.584687,0,0
Dominican Republic,42,2001,1,romancatholic,81.79,82.80736,0,0
Dominican Republic,42,2001,1,other,,7.607956,0,0
Dominican Republic,42,2002,1,romancatholic,,81.8738,0,0
Dominican Republic,42,2002,1,other,,8.158081,0,0
Dominican Republic,42,2002,1,protestant,,9.968114,0,0
Dominican Republic,42,2003,1,romancatholic,,80.90126,0,0
Dominican Republic,42,2003,1,other,,8.73362,0,0
Dominican Republic,42,2003,1,protestant,,10.36512,0,0
Dominican Republic,42,2004,1,protestant,,10.77605,0,0
Dominican Republic,42,2004,1,other,,9.334602,0,0
Dominican Republic,42,2004,1,protestant,11.4,10.77605,0,0
Dominican Republic,42,2004,1,other,,9.334602,0,0
Dominican Republic,42,2004,1,romancatholic,64.4,79.88935,0,0
Dominican Republic,42,2004,1,romancatholic,64.4,79.88935,0,0
Dominican Republic,42,2005,1,protestant,,11.20123,0,0
Dominican Republic,42,2005,1,romancatholic,,78.83785,0,0
Dominican Republic,42,2005,1,other,,9.960922,0,0
Dominican Republic,42,2006,1,romancatholic,68.9,77.74669,0,0
Dominican Republic,42,2006,1,other,,10.61232,0,0
Dominican Republic,42,2006,1,protestant,18.2,11.64099,0,0
Dominican Republic,42,2007,1,romancatholic,,76.61594,0,0
Dominican Republic,42,2007,1,other,,11.28838,0,0
Dominican Republic,42,2007,1,protestant,,12.09568,0,0
Dominican Republic,42,2008,1,romancatholic,,75.4459,0,0
Dominican Republic,42,2008,1,other,,11.9885,0,0
Dominican Republic,42,2008,1,protestant,,12.56559,0,0
Dominican Republic,42,2009,1,romancatholic,,74.23699,0,0
Dominican Republic,42,2009,1,protestant,,13.05105,0,0
Dominican Republic,42,2009,1,other,,12.71195,0,0
Dominican Republic,42,2010,1,romancatholic,,72.98988,0,0
Dominican Republic,42,2010,1,protestant,,13.55236,0,0
Dominican Republic,42,2010,1,other,,13.45776,0,0
Dominican Republic,42,2011,1,other,,14.22478,0,0
Dominican Republic,42,2011,1,protestant,,14.06981,0,0
Dominican Republic,42,2011,1,romancatholic,,71.7054,0,0
Dominican Republic,42,2012,1,protestant,,14.60369,0,0
Dominican Republic,42,2012,1,other,,15.0117,0,0
Dominican Republic,42,2012,1,romancatholic,,70.38462,0,0
Dominican Republic,42,2013,1,protestant,,15.15424,0,0
Dominican Republic,42,2013,1,other,,15.81694,0,0
Dominican Republic,42,2013,1,romancatholic,,69.02882,0,0
Jamaica,51,1945,0,romancatholic,,,0,0
Jamaica,51,1945,0,nonreligious,,,0,0
Jamaica,51,1945,0,protestant,,,0,0
Jamaica,51,1945,0,other,,,0,0
Jamaica,51,1946,0,other,,,0,0
Jamaica,51,1946,0,romancatholic,,,0,0
Jamaica,51,1946,0,nonreligious,,,0,0
Jamaica,51,1946,0,protestant,,,0,0
Jamaica,51,1947,0,other,,,0,0
Jamaica,51,1947,0,romancatholic,,,0,0
Jamaica,51,1947,0,protestant,,,0,0
Jamaica,51,1947,0,nonreligious,,,0,0
Jamaica,51,1948,0,other,,,0,0
Jamaica,51,1948,0,protestant,,,0,0
Jamaica,51,1948,0,romancatholic,,,0,0
Jamaica,51,1948,0,nonreligious,,,0,0
Jamaica,51,1949,0,protestant,,,0,0
Jamaica,51,1949,0,romancatholic,,,0,0
Jamaica,51,1949,0,other,,,0,0
Jamaica,51,1949,0,nonreligious,,,0,0
Jamaica,51,1950,0,nonreligious,,,0,0
Jamaica,51,1950,0,romancatholic,,,0,0
Jamaica,51,1950,0,protestant,,,0,0
Jamaica,51,1950,0,other,,,0,0
Jamaica,51,1951,0,protestant,,,0,0
Jamaica,51,1951,0,romancatholic,,,0,0
Jamaica,51,1951,0,other,,,0,0
Jamaica,51,1951,0,nonreligious,,,0,0
Jamaica,51,1952,0,romancatholic,,,0,0
Jamaica,51,1952,0,other,,,0,0
Jamaica,51,1952,0,nonreligious,,,0,0
Jamaica,51,1952,0,protestant,,,0,0
Jamaica,51,1953,0,nonreligious,,,0,0
Jamaica,51,1953,0,protestant,58,,0,0
Jamaica,51,1953,0,romancatholic,6.8,,0,0
Jamaica,51,1953,0,other,,,0,0
Jamaica,51,1954,0,nonreligious,,,0,0
Jamaica,51,1954,0,protestant,,,0,0
Jamaica,51,1954,0,romancatholic,,,0,0
Jamaica,51,1954,0,other,,,0,0
Jamaica,51,1955,0,romancatholic,,,0,0
Jamaica,51,1955,0,nonreligious,,,0,0
Jamaica,51,1955,0,protestant,,,0,0
Jamaica,51,1955,0,other,,,0,0
Jamaica,51,1956,0,other,,,0,0
Jamaica,51,1956,0,protestant,,,0,0
Jamaica,51,1956,0,romancatholic,,,0,0
Jamaica,51,1956,0,nonreligious,,,0,0
Jamaica,51,1957,0,other,,,0,0
Jamaica,51,1957,0,romancatholic,,,0,0
Jamaica,51,1957,0,nonreligious,,,0,0
Jamaica,51,1957,0,protestant,,,0,0
Jamaica,51,1958,0,protestant,,,0,0
Jamaica,51,1958,0,other,,,0,0
Jamaica,51,1958,0,romancatholic,,,0,0
Jamaica,51,1958,0,nonreligious,,,0,0
Jamaica,51,1959,0,protestant,,,0,0
Jamaica,51,1959,0,other,,,0,0
Jamaica,51,1959,0,romancatholic,,,0,0
Jamaica,51,1959,0,nonreligious,,,0,0
Jamaica,51,1960,0,other,,,0,0
Jamaica,51,1960,0,nonreligious,,,0,0
Jamaica,51,1960,0,romancatholic,,,0,0
Jamaica,51,1960,0,protestant,,,0,0
Jamaica,51,1961,0,other,,,0,0
Jamaica,51,1961,0,nonreligious,,,0,0
Jamaica,51,1961,0,romancatholic,,,0,0
Jamaica,51,1961,0,protestant,,,0,0
Jamaica,51,1962,1,romancatholic,,8.543842,0,0
Jamaica,51,1962,1,nonreligious,,15.501,0,0
Jamaica,51,1962,1,other,,11.02245,0,0
Jamaica,51,1962,1,protestant,,64.93271,0,0
Jamaica,51,1963,1,other,,11.15708,0,0
Jamaica,51,1963,1,protestant,,64.82828,0,0
Jamaica,51,1963,1,nonreligious,,15.61435,0,0
Jamaica,51,1963,1,romancatholic,,8.40029,0,0
Jamaica,51,1964,1,other,,11.28899,0,0
Jamaica,51,1964,1,nonreligious,,15.72837,0,0
Jamaica,51,1964,1,romancatholic,,8.258932,0,0
Jamaica,51,1964,1,protestant,,64.72371,0,0
Jamaica,51,1965,1,nonreligious,,15.84307,0,0
Jamaica,51,1965,1,other,,11.41819,0,0
Jamaica,51,1965,1,romancatholic,,8.119744,0,0
Jamaica,51,1965,1,protestant,,64.619,0,0
Jamaica,51,1966,1,protestant,,64.51414,0,0
Jamaica,51,1966,1,romancatholic,,7.982696,0,0
Jamaica,51,1966,1,other,,11.54472,0,0
Jamaica,51,1966,1,nonreligious,,15.95845,0,0
Jamaica,51,1967,1,other,,11.66859,0,0
Jamaica,51,1967,1,romancatholic,,7.847763,0,0
Jamaica,51,1967,1,nonreligious,,16.0745,0,0
Jamaica,51,1967,1,protestant,,64.40915,0,0
Jamaica,51,1968,1,other,,11.78982,0,0
Jamaica,51,1968,1,romancatholic,,7.714921,0,0
Jamaica,51,1968,1,nonreligious,,16.19124,0,0
Jamaica,51,1968,1,protestant,,64.30402,0,0
Jamaica,51,1969,1,romancatholic,,7.584142,0,0
Jamaica,51,1969,1,nonreligious,,16.30866,0,0
Jamaica,51,1969,1,protestant,,64.19875,0,0
Jamaica,51,1969,1,other,,11.90845,0,0
Jamaica,51,1970,1,romancatholic,,7.4554,0,0
Jamaica,51,1970,1,protestant,,64.09335,0,0
Jamaica,51,1970,1,nonreligious,,16.42676,0,0
Jamaica,51,1970,1,other,,12.02449,0,0
Jamaica,51,1971,1,protestant,,63.9878,0,0
Jamaica,51,1971,1,other,,12.13797,0,0
Jamaica,51,1971,1,nonreligious,,16.54556,0,0
Jamaica,51,1971,1,romancatholic,,7.328672,0,0
Jamaica,51,1972,1,protestant,,63.88213,0,0
Jamaica,51,1972,1,other,,12.24891,0,0
Jamaica,51,1972,1,romancatholic,,7.203928,0,0
Jamaica,51,1972,1,nonreligious,,16.66503,0,0
Jamaica,51,1973,1,other,,12.35734,0,0
Jamaica,51,1973,1,romancatholic,,7.081146,0,0
Jamaica,51,1973,1,protestant,,63.77631,0,0
Jamaica,51,1973,1,nonreligious,,16.7852,0,0
Jamaica,51,1974,1,other,,12.46327,0,0
Jamaica,51,1974,1,nonreligious,,16.90606,0,0
Jamaica,51,1974,1,protestant,,63.67037,0,0
Jamaica,51,1974,1,romancatholic,,6.960301,0,0
Jamaica,51,1975,1,other,,12.56673,0,0
Jamaica,51,1975,1,protestant,,63.56429,0,0
Jamaica,51,1975,1,romancatholic,,6.841365,0,0
Jamaica,51,1975,1,nonreligious,,17.02761,0,0
Jamaica,51,1976,1,other,,12.66776,0,0
Jamaica,51,1976,1,romancatholic,,6.724315,0,0
Jamaica,51,1976,1,nonreligious,,17.14986,0,0
Jamaica,51,1976,1,protestant,,63.45808,0,0
